timestamp,log_level,component,container_id,anomaly_score,reconstruction_error,raw_message
2017-03-21 09:28:46,INFO,JettyUtils,,0.5558897266731676,55.28443793837198,17/03/21 09:28:46 INFO JettyUtils: Adding filter: org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter
2017-03-21 09:28:45,INFO,Utils,,0.5549294064942702,55.18893217383937,17/03/21 09:28:45 INFO Utils: Successfully started service 'sparkDriver' on port 45920.
2017-03-16 17:46:34,INFO,SecurityManager,,0.55178681390343,54.87639504862001,"17/03/16 17:46:34 INFO SecurityManager: Changing modify acls to: yarn,curi"
2017-03-21 09:38:54,INFO,BlockManagerMasterEndpoint,,0.551701280287792,54.867888559290456,"17/03/21 09:38:54 INFO BlockManagerMasterEndpoint: Removing block manager BlockManagerId(2, mesos-slave-08, 44941)"
2017-03-21 09:28:46,INFO,Utils,,0.5504342539751127,54.74188025566998,17/03/21 09:28:46 INFO Utils: Successfully started service 'sparkDriverActorSystem' on port 35255.
2017-03-16 20:33:32,INFO,util.ShutdownHookManager,,0.548910199716749,54.590310008233004,17/03/16 20:33:32 INFO util.ShutdownHookManager: Deleting directory /opt/hdfs/nodemanager/usercache/curi/appcache/application_1485248649253_0030/spark-11d7518a-284a-4c0b-8c2f-e81ed20eb996
2017-03-21 09:28:45,INFO,Slf4jLogger,,0.5478172437587249,54.4816133499045,17/03/21 09:28:45 INFO Slf4jLogger: Slf4jLogger started
2017-03-16 20:33:32,INFO,remote.RemoteActorRefProvider$RemotingTerminator,,0.5477694180203763,54.47685698446963,17/03/16 20:33:32 INFO remote.RemoteActorRefProvider$RemotingTerminator: Remoting shut down.
2017-03-21 09:28:46,INFO,Remoting,,0.545482940845176,54.24946225143944,17/03/21 09:28:46 INFO Remoting: Remoting started; listening on addresses :[akka.tcp://sparkDriverActorSystem@10.10.34.38:35255]
2017-03-21 09:28:45,INFO,SecurityManager,,0.5447592644122768,54.177491181251554,"17/03/21 09:28:45 INFO SecurityManager: SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)"
2017-03-21 09:28:46,INFO,Remoting,,0.5426067395582249,53.96341827475727,17/03/21 09:28:46 INFO Remoting: Starting remoting
2017-03-16 17:46:36,INFO,Slf4jLogger,,0.5421827694579257,53.921253599414776,17/03/16 17:46:36 INFO Slf4jLogger: Slf4jLogger started
2017-03-21 09:28:46,INFO,MemoryStore,,0.538774311004181,53.58227558181622,17/03/21 09:28:46 INFO MemoryStore: MemoryStore started with capacity 26.4 GB
2017-03-16 20:33:32,INFO,util.ShutdownHookManager,,0.5329744434790932,53.0054671440227,17/03/16 20:33:32 INFO util.ShutdownHookManager: Shutdown hook called
2017-03-21 09:28:45,INFO,SecurityManager,,0.5311811421795598,52.827119739258265,"17/03/21 09:28:45 INFO SecurityManager: Changing modify acls to: yarn,curi"
2017-03-16 17:46:36,INFO,Utils,,0.5278867527639858,52.4994861158934,17/03/16 17:46:36 INFO Utils: Successfully started service 'sparkDriver' on port 36751.
2017-03-21 09:38:54,WARN,TaskSetManager,,0.5248360158175209,52.19608421841942,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 5.0 in stage 1.0 (TID 7, mesos-slave-08): ExecutorLostFailure (executor 2 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-16 20:33:32,ERROR,executor.CoarseGrainedExecutorBackend,,0.5209736882133178,51.81196800507653,17/03/16 20:33:32 ERROR executor.CoarseGrainedExecutorBackend: Driver 10.10.34.38:36751 disassociated! Shutting down.
2017-03-16 17:46:36,INFO,SecurityManager,,0.519534766699605,51.668864379546804,"17/03/16 17:46:36 INFO SecurityManager: SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)"
2017-03-16 17:46:35,INFO,ApplicationMaster,,0.5193656008331201,51.652040495423066,17/03/16 17:46:35 INFO ApplicationMaster: Starting the user application in a separate Thread
2017-03-16 17:46:34,INFO,SecurityManager,,0.5191823192481545,51.6338127748341,"17/03/16 17:46:34 INFO SecurityManager: SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)"
2017-03-21 09:28:44,INFO,ApplicationMaster,,0.5185383244941858,51.56976620715352,17/03/21 09:28:44 INFO ApplicationMaster: Waiting for spark context initialization
2017-03-16 17:46:35,INFO,ApplicationMaster,,0.518463776511605,51.5623522610268,17/03/16 17:46:35 INFO ApplicationMaster: Waiting for spark context initialization ...
2017-03-21 09:28:44,INFO,ApplicationMaster,,0.5184111382692813,51.55711728243607,17/03/21 09:28:44 INFO ApplicationMaster: Waiting for spark context initialization ...
2017-03-16 17:46:35,INFO,ApplicationMaster,,0.5179904220440216,51.51527621148113,17/03/16 17:46:35 INFO ApplicationMaster: Waiting for spark context initialization
2017-03-21 09:28:46,INFO,DiskBlockManager,,0.5177726090023355,51.49361426838285,17/03/21 09:28:46 INFO DiskBlockManager: Created local directory at /opt/hdfs/nodemanager/usercache/curi/appcache/application_1485248649253_0034/blockmgr-190fc0c2-46d3-4aed-80d6-36de97f9a610
2017-03-21 09:28:44,INFO,ApplicationMaster,,0.5176977124731272,51.486165658596185,17/03/21 09:28:44 INFO ApplicationMaster: Starting the user application in a separate Thread
2017-03-16 17:46:36,INFO,SparkContext,,0.517120323447819,51.42874316398807,17/03/16 17:46:36 INFO SparkContext: Running Spark version 1.6.0
2017-03-21 09:28:45,INFO,SparkContext,,0.5170692684768553,51.423665644904084,17/03/21 09:28:45 INFO SparkContext: Running Spark version 1.6.0
2017-03-21 09:28:45,INFO,SecurityManager,,0.5164617527808926,51.36324699258013,"17/03/21 09:28:45 INFO SecurityManager: Changing view acls to: yarn,curi"
2017-03-16 17:46:37,INFO,RMProxy,,0.5159648619566504,51.313830205240535,17/03/16 17:46:37 INFO RMProxy: Connecting to ResourceManager at mesos-master-1/10.10.34.11:8030
2017-03-16 17:46:36,INFO,SecurityManager,,0.5148553998848001,51.203491980843694,"17/03/16 17:46:36 INFO SecurityManager: Changing modify acls to: yarn,curi"
2017-03-21 09:28:44,INFO,SecurityManager,,0.5146476565987066,51.182831495100636,"17/03/21 09:28:44 INFO SecurityManager: SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)"
2017-03-16 17:46:36,INFO,SecurityManager,,0.5127882509576339,50.99790988121682,"17/03/16 17:46:36 INFO SecurityManager: Changing view acls to: yarn,curi"
2017-03-21 09:28:44,INFO,SecurityManager,,0.5088447765299683,50.60572345380941,"17/03/21 09:28:44 INFO SecurityManager: Changing modify acls to: yarn,curi"
2017-03-21 09:28:46,INFO,SparkEnv,,0.5071921487680877,50.44136631401937,17/03/21 09:28:46 INFO SparkEnv: Registering MapOutputTracker
2017-03-21 09:38:54,INFO,BlockManagerMasterEndpoint,,0.5069157687448527,50.413879767343964,"17/03/21 09:38:54 INFO BlockManagerMasterEndpoint: Removing block manager BlockManagerId(4, mesos-slave-22, 53644)"
2017-03-21 09:28:46,INFO,Server,,0.5053419053860952,50.25735590514565,17/03/21 09:28:46 INFO Server: jetty-8.y.z-SNAPSHOT
2017-03-21 09:28:46,INFO,SparkEnv,,0.5025380920745163,49.978511057548545,17/03/21 09:28:46 INFO SparkEnv: Registering BlockManagerMaster
2017-03-21 09:28:44,INFO,SecurityManager,,0.5025120427429584,49.97592039936945,"17/03/21 09:28:44 INFO SecurityManager: Changing view acls to: yarn,curi"
2017-03-21 09:28:43,INFO,ApplicationMaster,,0.5007107327284481,49.79677651186562,17/03/21 09:28:43 INFO ApplicationMaster: ApplicationAttemptId: appattempt_1485248649253_0034_000002
2017-03-16 17:46:34,INFO,ApplicationMaster,,0.49739647062043146,49.467166509448475,17/03/16 17:46:34 INFO ApplicationMaster: ApplicationAttemptId: appattempt_1485248649253_0030_000002
2017-03-21 09:28:42,INFO,ApplicationMaster,,0.48837147450980767,48.569612576510565,"17/03/21 09:28:42 INFO ApplicationMaster: Registered signal handlers for [TERM, HUP, INT]"
2017-03-16 17:46:33,INFO,ApplicationMaster,,0.4878947420001269,48.52220057391484,"17/03/16 17:46:33 INFO ApplicationMaster: Registered signal handlers for [TERM, HUP, INT]"
2017-03-16 20:26:28,INFO,ShutdownHookManager,,0.4824032043926555,47.97605616376265,17/03/16 20:26:28 INFO ShutdownHookManager: Deleting directory /opt/hdfs/nodemanager/usercache/curi/appcache/application_1485248649253_0030/spark-e0f95e1d-e6d5-4fca-a9c6-f1f37c7a2294/pyspark-1718c099-127b-40e1-a0a8-160a4fa80bde
2017-03-16 20:33:32,WARN,executor.CoarseGrainedExecutorBackend,,0.4816713783855572,47.90327460210368,17/03/16 20:33:32 WARN executor.CoarseGrainedExecutorBackend: An unknown (mesos-slave-28:36751) driver disconnected.
2017-03-16 20:26:27,INFO,AMRMClientImpl,,0.47962734976218246,47.699991862980056,17/03/16 20:26:27 INFO AMRMClientImpl: Waiting for application to be successfully unregistered.
2017-03-16 20:26:27,INFO,ApplicationMaster,,0.4788911591927778,47.62677623686105,17/03/16 20:26:27 INFO ApplicationMaster: Deleting staging directory .sparkStaging/application_1485248649253_0030
2017-03-21 09:38:54,WARN,TaskSetManager,,0.4770942577180247,47.44807078746279,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 13.0 in stage 1.0 (TID 15, mesos-slave-08): ExecutorLostFailure (executor 2 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-16 20:26:27,INFO,ShutdownHookManager,,0.47354060820180144,47.094653228000965,17/03/16 20:26:27 INFO ShutdownHookManager: Deleting directory /opt/hdfs/nodemanager/usercache/curi/appcache/application_1485248649253_0030/spark-e0f95e1d-e6d5-4fca-a9c6-f1f37c7a2294
2017-03-16 20:26:27,INFO,RemoteActorRefProvider$RemotingTerminator,,0.4734768932218853,47.08831664567896,17/03/16 20:26:27 INFO RemoteActorRefProvider$RemotingTerminator: Remoting shut down.
2017-03-16 17:46:37,INFO,YarnSchedulerBackend$YarnSchedulerEndpoint,,0.4710673584250933,46.84868358579701,17/03/16 17:46:37 INFO YarnSchedulerBackend$YarnSchedulerEndpoint: ApplicationMaster registered as NettyRpcEndpointRef(spark://YarnAM@10.10.34.38:36751)
2017-03-16 20:26:27,INFO,ShutdownHookManager,,0.46960206702556784,46.70295742232576,17/03/16 20:26:27 INFO ShutdownHookManager: Shutdown hook called
2017-03-21 09:38:54,WARN,TaskSetManager,,0.4666360078899811,46.40797690268449,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 1.0 in stage 1.0 (TID 3, mesos-slave-08): ExecutorLostFailure (executor 2 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-21 09:38:54,INFO,BlockManagerMasterEndpoint,,0.464178538700414,46.1635766714674,17/03/21 09:38:54 INFO BlockManagerMasterEndpoint: Trying to remove executor 2 from BlockManagerMaster.
2017-03-21 09:28:46,INFO,AbstractConnector,,0.46243376020648946,45.99005495687254,17/03/21 09:28:46 INFO AbstractConnector: Started SelectChannelConnector@0.0.0.0:47062
2017-03-16 20:26:27,INFO,RemoteActorRefProvider$RemotingTerminator,,0.46144066561004166,45.891289710894,17/03/16 20:26:27 INFO RemoteActorRefProvider$RemotingTerminator: Remote daemon shut down; proceeding with flushing remote transports.
2017-03-21 09:28:46,INFO,YarnRMClient,,0.45705419772563033,45.45504669725717,17/03/21 09:28:46 INFO YarnRMClient: Registering the ApplicationMaster
2017-03-21 09:38:54,INFO,DAGScheduler,,0.4539123000164512,45.1425786794103,17/03/21 09:38:54 INFO DAGScheduler: Executor lost: 4 (epoch 2)
2017-03-21 09:38:54,INFO,BlockManagerMasterEndpoint,,0.4433842311910822,44.09554115555725,17/03/21 09:38:54 INFO BlockManagerMasterEndpoint: Trying to remove executor 4 from BlockManagerMaster.
2017-03-21 09:38:54,WARN,TaskSetManager,,0.4404196033851059,43.80070298451152,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 29.0 in stage 1.0 (TID 31, mesos-slave-08): ExecutorLostFailure (executor 2 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-21 09:38:54,INFO,DAGScheduler,,0.43834372679349787,43.594252901181484,17/03/21 09:38:54 INFO DAGScheduler: Executor lost: 2 (epoch 3)
2017-03-21 09:38:54,WARN,TaskSetManager,,0.43650347636466186,43.41123631150693,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 25.0 in stage 1.0 (TID 27, mesos-slave-08): ExecutorLostFailure (executor 2 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-16 17:46:37,INFO,YarnRMClient,,0.43542473753357736,43.30395357491794,17/03/16 17:46:37 INFO YarnRMClient: Registering the ApplicationMaster
2017-03-21 09:38:54,INFO,YarnClusterSchedulerBackend,,0.43480420298132233,43.24224017126952,17/03/21 09:38:54 INFO YarnClusterSchedulerBackend: Disabling executor 4.
2017-03-21 09:38:54,INFO,BlockManagerInfo,,0.43446437750967437,43.20844384771974,"17/03/21 09:38:54 INFO BlockManagerInfo: Added broadcast_6_piece7 in memory on mesos-slave-06:44974 (size: 4.0 MB, free: 12.9 GB)"
2017-03-21 09:28:46,INFO,Utils,,0.4331645103399409,43.07916945511167,17/03/21 09:28:46 INFO Utils: Successfully started service 'SparkUI' on port 47062.
2017-03-21 09:38:54,INFO,BlockManagerInfo,,0.4305429227774379,42.81844732311032,"17/03/21 09:38:54 INFO BlockManagerInfo: Added broadcast_6_piece69 in memory on mesos-slave-06:44974 (size: 4.0 MB, free: 12.9 GB)"
2017-03-16 17:46:37,INFO,BlockManagerMaster,,0.4287016166749622,42.63532574457865,17/03/16 17:46:37 INFO BlockManagerMaster: Registered BlockManager
2017-03-16 17:46:37,INFO,BlockManagerMaster,,0.4287013752261382,42.63530173200968,17/03/16 17:46:37 INFO BlockManagerMaster: Trying to register BlockManager
2017-03-21 09:28:46,INFO,SparkUI,,0.42746185670792053,42.512029133624175,17/03/21 09:28:46 INFO SparkUI: Started SparkUI at http://10.10.34.38:47062
2017-03-16 20:26:27,INFO,RemoteActorRefProvider$RemotingTerminator,,0.42469415163817315,42.2367753229727,17/03/16 20:26:27 INFO RemoteActorRefProvider$RemotingTerminator: Shutting down remote daemon.
2017-03-21 09:38:54,INFO,BlockManagerInfo,,0.4221728640039113,41.98602821965422,"17/03/21 09:38:54 INFO BlockManagerInfo: Added broadcast_6_piece266 in memory on mesos-slave-06:44974 (size: 4.0 MB, free: 12.9 GB)"
2017-03-21 09:38:54,ERROR,YarnClusterScheduler,,0.41942762947978696,41.71300914975521,17/03/21 09:38:54 ERROR YarnClusterScheduler: Lost executor 2 on mesos-slave-08: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead.
2017-03-21 09:38:54,WARN,TaskSetManager,,0.417423056055489,41.513650309176484,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 9.0 in stage 1.0 (TID 11, mesos-slave-08): ExecutorLostFailure (executor 2 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-21 09:38:54,WARN,YarnAllocator,,0.41731722076732497,41.503124777866454,17/03/21 09:38:54 WARN YarnAllocator: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead.
2017-03-21 09:38:54,WARN,TaskSetManager,,0.4148132540897466,41.25410027836996,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 21.0 in stage 1.0 (TID 23, mesos-slave-08): ExecutorLostFailure (executor 2 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-21 09:38:54,INFO,BlockManagerInfo,,0.41270235301071195,41.044166939639744,"17/03/21 09:38:54 INFO BlockManagerInfo: Added broadcast_6_piece292 in memory on mesos-slave-06:44974 (size: 4.0 MB, free: 12.9 GB)"
2017-03-21 09:38:54,INFO,BlockManagerMaster,,0.4112871453731544,40.9034217065733,17/03/21 09:38:54 INFO BlockManagerMaster: Removed 4 successfully in removeExecutor
2017-03-21 09:38:54,INFO,BlockManagerInfo,,0.4063433674653113,40.41175309526689,"17/03/21 09:38:54 INFO BlockManagerInfo: Added broadcast_6_piece183 in memory on mesos-slave-06:44974 (size: 4.0 MB, free: 12.9 GB)"
2017-03-21 09:38:54,INFO,BlockManagerInfo,,0.4008752722491819,39.86794007786973,"17/03/21 09:38:54 INFO BlockManagerInfo: Added broadcast_6_piece256 in memory on mesos-slave-06:44974 (size: 4.0 MB, free: 12.9 GB)"
2017-03-21 09:38:54,INFO,YarnAllocator,container_1485248649253_0034_02_000003,0.40084426534198514,39.864856378867366,"17/03/21 09:38:54 INFO YarnAllocator: Completed container container_1485248649253_0034_02_000003 on host: mesos-slave-08 (state: COMPLETE, exit status: -103)"
2017-03-21 09:38:54,WARN,TaskSetManager,,0.4004478471579755,39.825431796763986,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 17.0 in stage 1.0 (TID 19, mesos-slave-08): ExecutorLostFailure (executor 2 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-16 20:33:32,INFO,storage.BlockManager,,0.39964644633853535,39.74573088071579,17/03/16 20:33:32 INFO storage.BlockManager: BlockManager stopped
2017-03-21 09:28:46,INFO,RMProxy,,0.39781241741726464,39.563333032425234,17/03/21 09:28:46 INFO RMProxy: Connecting to ResourceManager at mesos-master-1/10.10.34.11:8030
2017-03-16 17:46:37,INFO,BlockManagerMasterEndpoint,,0.39695945045749365,39.47850376047604,"17/03/16 17:46:37 INFO BlockManagerMasterEndpoint: Registering block manager 10.10.34.38:41129 with 26.4 GB RAM, BlockManagerId(driver, 10.10.34.38, 41129)"
2017-03-21 09:28:46,INFO,YarnClusterScheduler,,0.3921155783672841,38.996770982763486,17/03/21 09:28:46 INFO YarnClusterScheduler: Created YarnClusterScheduler
2017-03-21 09:38:54,WARN,YarnSchedulerBackend$YarnSchedulerEndpoint,,0.38729495060380803,38.51734989988409,17/03/21 09:38:54 WARN YarnSchedulerBackend$YarnSchedulerEndpoint: Container killed by YARN for exceeding memory limits. 54.5 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead.
2017-03-21 09:38:54,INFO,BlockManagerInfo,,0.3798062709956416,37.7725857191096,"17/03/21 09:38:54 INFO BlockManagerInfo: Added broadcast_6_piece333 in memory on mesos-slave-06:44974 (size: 4.0 MB, free: 12.9 GB)"
2017-03-16 20:26:27,INFO,ApplicationMaster,,0.3794767909595765,37.73981826984204,17/03/16 20:26:27 INFO ApplicationMaster: Unregistering ApplicationMaster with FAILED (diag message: User application exited with status 1)
2017-03-21 09:38:54,INFO,BlockManagerInfo,,0.36022336893711504,35.82502690074313,"17/03/21 09:38:54 INFO BlockManagerInfo: Added broadcast_6_piece55 in memory on mesos-slave-06:44974 (size: 4.0 MB, free: 12.9 GB)"
2017-03-21 09:38:54,INFO,YarnAllocator,,0.3417431135192791,33.98712849849891,"17/03/21 09:38:54 INFO YarnAllocator: Will request 1 executor containers, each with 8 cores and 22528 MB memory including 2048 MB overhead"
2017-03-21 09:38:54,WARN,TaskSetManager,,0.3411520630714377,33.928347348067135,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 14.0 in stage 1.0 (TID 16, mesos-slave-22): ExecutorLostFailure (executor 4 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 57.3 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-16 20:33:32,INFO,storage.MemoryStore,,0.3402690522954173,33.840530158438575,17/03/16 20:33:32 INFO storage.MemoryStore: MemoryStore cleared
2017-03-21 09:38:54,INFO,YarnClusterSchedulerBackend,,0.33996506222822565,33.81029773761119,17/03/21 09:38:54 INFO YarnClusterSchedulerBackend: Asked to remove non-existent executor 4
2017-03-21 09:38:54,ERROR,YarnClusterScheduler,,0.3394750907883091,33.761569096896686,17/03/21 09:38:54 ERROR YarnClusterScheduler: Lost an executor 2 (already removed): Pending loss reason.
2017-03-21 09:28:46,INFO,YarnSchedulerBackend$YarnSchedulerEndpoint,,0.33694117371393517,33.50956597047255,17/03/21 09:28:46 INFO YarnSchedulerBackend$YarnSchedulerEndpoint: ApplicationMaster registered as NettyRpcEndpointRef(spark://YarnAM@10.10.34.38:45920)
2017-03-21 09:38:54,INFO,YarnClusterSchedulerBackend,,0.3366395277498419,33.47956667539163,17/03/21 09:38:54 INFO YarnClusterSchedulerBackend: Disabling executor 2.
2017-03-21 09:38:54,INFO,YarnAllocator,,0.33482198498410226,33.29880840827702,"17/03/21 09:38:54 INFO YarnAllocator: Container request (host: Any, capability: <memory:22528, vCores:8>)"
2017-03-21 09:38:54,WARN,TaskSetManager,,0.33464124114150984,33.280833071248104,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 2.0 in stage 1.0 (TID 4, mesos-slave-22): ExecutorLostFailure (executor 4 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 57.3 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-21 09:38:54,WARN,TaskSetManager,,0.3345822928478843,33.274970545421496,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 26.0 in stage 1.0 (TID 28, mesos-slave-22): ExecutorLostFailure (executor 4 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 57.3 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-21 09:38:54,WARN,TaskSetManager,,0.33389754425745727,33.206870927108305,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 18.0 in stage 1.0 (TID 20, mesos-slave-22): ExecutorLostFailure (executor 4 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 57.3 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-21 09:38:54,INFO,YarnClusterSchedulerBackend,,0.33317008991464114,33.13452413621509,17/03/21 09:38:54 INFO YarnClusterSchedulerBackend: Asked to remove non-existent executor 2
2017-03-21 09:38:54,WARN,TaskSetManager,,0.3313476447030275,32.953278311042695,"17/03/21 09:38:54 WARN TaskSetManager: Lost task 10.0 in stage 1.0 (TID 12, mesos-slave-22): ExecutorLostFailure (executor 4 exited caused by one of the running tasks) Reason: Container killed by YARN for exceeding memory limits. 57.3 GB of 46.2 GB virtual memory used. Consider boosting spark.yarn.executor.memoryOverhead."
2017-03-16 20:26:27,INFO,SparkContext,,0.33036578479565315,32.85563037738647,17/03/16 20:26:27 INFO SparkContext: Successfully stopped SparkContext
